shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered_Date,delay_days
SHO7343,DHL,02/24/2026,Delivered,Pune,Chennai,244.49,NULL,07/03/2026,NULL
,FEDEX,08/26/2025,Delivered,Chennai,Delhi,-74.0,NULL,NULL,NULL
SHO7347,DHL,09/12/2025,In Transit,Bangalore,Mumbai,-25.12,09/19/2025,NULL,NULL
SHO7348,DHL,,Delayed,Hyderabad,Bangalore,-36.9,10/27/2024,03/11/2024,NULL
SHO7349,DHL,06/01/2026,UNKNOWN,Chennai,Delhi,NULL,08/06/2026,NULL,NULL
,DHL,05/16/2025,Pending,Bangalore,Hyderabad,17.76,05/21/2025,NULL,NULL
SHO7351,FEDEX,,Delivered,Mumbai,Pune,-8.64,08/19/2024,08/21/2024,2
SHO7353,FEDEX,,Pending,Mumbai,Bangalore,-31.21,01/13/2026,NULL,NULL
SHO7355,DHL,05/22/2026,Delivered,Pune,Bangalore,-37.35,NULL,05/29/2026,NULL
SHO7356,FEDEX,,Pending,Bangalore,Mumbai,369.18,NULL,NULL,NULL
SHO7357,BLUEDART,,Delivered,Chennai,Hyderabad,314.6,NULL,01/30/2025,NULL
SHO7358,DHL,10/05/2024,Delayed,Hyderabad,Chennai,175.25,05/15/2024,NULL,NULL
SHO7359,DHL,08/23/2025,Delivered,Pune,Chennai,83.91,NULL,08/28/2025,NULL
SHO7361,DHL,,Delivered,Bangalore,Hyderabad,473.12,03/29/2024,NULL,NULL
SHO7362,DHL,,In Transit,Hyderabad,Delhi,73.58,NULL,NULL,NULL
SHO7363,BLUEDART,,Delivered,Chennai,Pune,248.81,12/19/2025,12/17/2025,0
SHO7367,BLUEDART,01/23/2025,Delayed,Chennai,Pune,-24.71,01/26/2025,01/27/2025,NULL
SHO7372,BLUEDART,04/26/2025,Accepted,Chennai,Mumbai,-23.73,05/01/2025,05/04/2025,NULL
SHO7373,BLUEDART,,In Transit,Bangalore,Hyderabad,26.43,04/01/2024,NULL,NULL
SHO7374,FEDEX,09/08/2025,UNKNOWN,Pune,Delhi,186.62,NULL,NULL,NULL
SHO7376,FEDEX,05/17/2025,Delivered,Mumbai,Hyderabad,-74.44,05/23/2025,05/23/2025,0
SHO7377,BLUEDART,,In Transit,Hyderabad,Delhi,372.11,NULL,NULL,NULL
SHO7378,FEDEX,06/18/2026,Delivered,Hyderabad,Mumbai,367.25,NULL,06/28/2026,NULL
SHO7379,FEDEX,,In Transit,Hyderabad,Bangalore,-68.22,NULL,NULL,NULL
SHO7380,BLUEDART,07/08/2025,Delivered,Chennai,Bangalore,130.26,07/15/2025,NULL,NULL
SHO7381,BLUEDART,04/20/2026,Delayed,Mumbai,Bangalore,-63.28,04/23/2026,02/05/2026,NULL
SHO7382,FEDEX,01/07/2024,In Transit,Hyderabad,Bangalore,-63.0,NULL,NULL,NULL
SHO7384,FEDEX,,Pending,Bangalore,Hyderabad,384.12,NULL,NULL,NULL
SHO7387,BLUEDART,07/11/2025,Delivered,Mumbai,Hyderabad,NULL,11/14/2025,11/12/2025,0
SHO7388,BLUEDART,,In Transit,Chennai,Bangalore,79.48,08/27/2025,NULL,NULL
SHO7389,FEDEX,,Delayed,Mumbai,Delhi,65.04,03/08/2025,08/08/2025,NULL
SHO7391,FEDEX,03/06/2024,UNKNOWN,Chennai,Bangalore,237.52,NULL,NULL,NULL
SHO7392,DHL,,In Transit,Delhi,Hyderabad,143.82,08/27/2024,NULL,NULL
SHO7393,FEDEX,,Delivered,Chennai,Pune,380.79,01/26/2024,01/28/2024,2
SHO7395,BLUEDART,11/28/2024,Delivered,Mumbai,Hyderabad,316.98,NULL,12/07/2024,NULL
SHO7396,BLUEDART,02/18/2024,Pending,Hyderabad,Mumbai,-27.08,NULL,NULL,NULL
SHO7398,DHL,02/01/2025,Delivered,Chennai,Hyderabad,-77.95,02/05/2025,02/05/2025,0
SHO7400,FEDEX,03/28/2024,Delayed,Pune,Delhi,-54.77,04/01/2024,NULL,NULL
SHO7401,DHL,,Pending,Chennai,Hyderabad,299.09,NULL,NULL,NULL
SHO7403,FEDEX,10/28/2024,Delayed,Hyderabad,Bangalore,-35.38,NULL,11/12/2024,NULL
SHO7404,FEDEX,08/04/2025,In Transit,Pune,Delhi,235.62,07/08/2025,NULL,NULL
SHO7405,DHL,,Delayed,Chennai,Pune,222.02,NULL,06/23/2024,NULL
SHO7406,FEDEX,12/18/2025,UNKNOWN,Mumbai,Pune,408.97,NULL,12/30/2025,NULL
SHO7408,DHL,02/23/2025,In Transit,Chennai,Hyderabad,357.0,02/03/2025,NULL,NULL
SHO7410,DHL,07/04/2026,UNKNOWN,Bangalore,Delhi,163.07,12/04/2026,04/14/2026,NULL
SHO7414,FEDEX,05/05/2026,UNKNOWN,Pune,Hyderabad,-65.38,05/08/2026,NULL,NULL
SHO7415,FEDEX,,Delivered,Hyderabad,Pune,273.9,10/10/2025,NULL,NULL
SHO7416,BLUEDART,,Delivered,Mumbai,Pune,270.46,NULL,09/03/2024,NULL
SHO7417,BLUEDART,,Delivered,Hyderabad,Pune,39.45,NULL,NULL,NULL
SHO7420,DHL,,In Transit,Bangalore,Chennai,152.99,10/08/2025,NULL,NULL
SHO7421,FEDEX,,Pending,Chennai,Bangalore,163.17,NULL,NULL,NULL
SHO7422,BLUEDART,,Delivered,Chennai,Hyderabad,42.24,NULL,03/19/2025,NULL
SHO7423,FEDEX,,In Transit,Pune,Delhi,479.33,NULL,NULL,NULL
SHO7424,FEDEX,07/23/2024,UNKNOWN,Mumbai,Delhi,-21.48,07/26/2024,07/28/2024,NULL
SHO7426,DHL,,In Transit,Pune,Delhi,285.76,NULL,NULL,NULL
SHO7427,BLUEDART,,Delayed,Hyderabad,Chennai,185.53,07/15/2024,NULL,NULL
SHO7429,DHL,09/04/2024,In Transit,Bangalore,Mumbai,189.44,04/16/2024,NULL,NULL
SHO7431,BLUEDART,,Delayed,Delhi,Chennai,393.67,06/03/2025,03/10/2025,NULL
SHO7432,BLUEDART,,In Transit,Bangalore,Chennai,28.64,01/04/2026,NULL,NULL
SHO7436,BLUEDART,08/17/2024,In Transit,Hyderabad,Pune,-15.23,08/20/2024,NULL,NULL
SHO7437,FEDEX,,In Transit,Bangalore,Hyderabad,455.97,03/05/2024,NULL,NULL
SHO7438,DHL,10/03/2026,Delivered,Pune,Bangalore,NULL,03/13/2026,NULL,NULL
SHO7440,FEDEX,03/30/2026,Delivered,Mumbai,Chennai,281.35,02/04/2026,04/03/2026,58
SHO7441,FEDEX,05/04/2024,Delivered,Pune,Mumbai,448.48,NULL,04/07/2024,NULL
SHO7444,FEDEX,10/21/2025,In Transit,Chennai,Delhi,-69.01,NULL,NULL,NULL
SHO7448,DHL,06/21/2024,Delayed,Delhi,Mumbai,499.76,NULL,05/07/2024,NULL
SHO7449,BLUEDART,,Delayed,Pune,Bangalore,30.72,01/22/2026,01/28/2026,NULL
SHO7451,BLUEDART,,UNKNOWN,Mumbai,Hyderabad,193.04,11/26/2024,NULL,NULL
SHO7452,FEDEX,,In Transit,Delhi,Mumbai,-72.71,NULL,NULL,NULL
SHO7453,FEDEX,08/15/2025,Accepted,Bangalore,Pune,NULL,NULL,NULL,NULL
SHO7454,DHL,09/01/2024,UNKNOWN,Chennai,Pune,365.53,08/09/2024,NULL,NULL
SHO7456,FEDEX,07/26/2024,Delayed,Chennai,Hyderabad,309.18,01/08/2024,08/08/2024,NULL
SHO7457,DHL,,Delayed,Pune,Mumbai,356.75,04/16/2024,NULL,NULL
SHO7458,BLUEDART,,Pending,Mumbai,Delhi,-64.5,12/13/2024,NULL,NULL
SHO7459,FEDEX,,In Transit,Chennai,Pune,414.3,03/08/2025,NULL,NULL
SHO7463,DHL,08/12/2024,In Transit,Bangalore,Mumbai,NULL,08/15/2024,NULL,NULL
SHO7465,BLUEDART,,Delivered,Pune,Delhi,-18.03,01/21/2025,01/24/2025,3
SHO7467,DHL,04/08/2024,In Transit,Pune,Mumbai,NULL,11/08/2024,NULL,NULL
,DHL,08/04/2025,In Transit,Delhi,Hyderabad,279.35,04/14/2025,NULL,NULL
SHO7469,BLUEDART,,In Transit,Pune,Mumbai,452.79,03/14/2026,NULL,NULL
SHO7470,DHL,,In Transit,Pune,Delhi,179.24,NULL,NULL,NULL
SHO7471,BLUEDART,,Pending,Bangalore,Delhi,354.25,03/26/2026,NULL,NULL
SHO7472,DHL,02/23/2025,Delivered,Mumbai,Pune,122.3,02/03/2025,03/07/2025,32
SHO7473,FEDEX,,Pending,Hyderabad,Bangalore,233.54,05/24/2024,NULL,NULL
SHO7475,FEDEX,,In Transit,Pune,Bangalore,-35.15,04/10/2026,NULL,NULL
SHO7477,DHL,,Pending,Bangalore,Hyderabad,465.7,NULL,NULL,NULL
SHO7478,FEDEX,,Delayed,Chennai,Mumbai,6.2,08/04/2025,08/08/2025,NULL
SHO7480,FEDEX,,Accepted,Hyderabad,Chennai,-57.71,NULL,11/02/2024,NULL
SHO7482,BLUEDART,04/02/2025,Accepted,Bangalore,Mumbai,15.34,02/10/2025,NULL,NULL
SHO7486,BLUEDART,,Accepted,Delhi,Bangalore,-21.93,NULL,NULL,NULL
SHO7487,BLUEDART,,In Transit,Hyderabad,Bangalore,172.6,06/22/2025,NULL,NULL
SHO7491,DHL,05/14/2025,Delivered,Bangalore,Hyderabad,437.63,NULL,NULL,NULL
SHO7496,DHL,,In Transit,Mumbai,Bangalore,173.46,10/27/2024,NULL,NULL
SHO7499,BLUEDART,11/09/2025,Delayed,Delhi,Mumbai,-14.14,11/12/2025,11/22/2025,NULL
SHO7500,FEDEX,06/21/2025,Delayed,Delhi,Bangalore,264.66,06/27/2025,04/07/2025,NULL
SHO7502,BLUEDART,,In Transit,Pune,Mumbai,-58.23,12/04/2025,NULL,NULL
SHO7505,FEDEX,09/03/2026,In Transit,Delhi,Hyderabad,-47.24,03/14/2026,NULL,NULL
SHO7506,BLUEDART,08/24/2024,Delivered,Pune,Mumbai,415.09,08/29/2024,NULL,NULL
,FEDEX,07/25/2025,Pending,Chennai,Bangalore,75.03,01/08/2025,NULL,NULL
SHO7509,FEDEX,,Pending,Chennai,Bangalore,200.42,04/07/2024,NULL,NULL
,BLUEDART,09/22/2025,Pending,Delhi,Pune,439.78,09/24/2025,NULL,NULL
SHO7514,DHL,,Delayed,Chennai,Bangalore,472.64,02/09/2025,03/09/2025,NULL
SHO7515,FEDEX,01/07/2025,Delivered,Delhi,Mumbai,NULL,NULL,NULL,NULL
SHO7516,FEDEX,11/07/2025,Delayed,Hyderabad,Mumbai,-6.25,11/14/2025,NULL,NULL
SHO7517,DHL,04/01/2024,Accepted,Mumbai,Delhi,69.75,10/01/2024,01/09/2024,NULL
SHO7518,FEDEX,,Accepted,Delhi,Hyderabad,158.06,06/09/2024,NULL,NULL
SHO7520,BLUEDART,06/28/2025,Delayed,Hyderabad,Delhi,388.31,03/07/2025,07/10/2025,NULL
SHO7521,FEDEX,,Delivered,Delhi,Pune,459.21,07/05/2025,05/09/2025,0
SHO7522,DHL,,Delayed,Pune,Mumbai,-76.98,NULL,NULL,NULL
SHO7524,DHL,,Pending,Hyderabad,Chennai,252.86,05/01/2026,NULL,NULL
SHO7525,BLUEDART,,Pending,Bangalore,Pune,494.68,02/23/2025,NULL,NULL
SHO7526,BLUEDART,12/11/2025,Delivered,Pune,Delhi,444.0,NULL,NULL,NULL
SHO7527,FEDEX,,In Transit,Hyderabad,Chennai,6.2,05/04/2026,NULL,NULL
SHO7528,BLUEDART,07/04/2025,Delivered,Bangalore,Pune,330.18,NULL,07/14/2025,NULL
SHO7529,DHL,11/13/2025,Delivered,Mumbai,Bangalore,22.84,NULL,11/23/2025,NULL
SHO7530,DHL,,Delivered,Mumbai,Chennai,7.03,01/28/2025,01/28/2025,0
SHO7533,FEDEX,07/08/2025,Delivered,Chennai,Delhi,41.81,09/08/2025,NULL,NULL
SHO7534,DHL,,Delayed,Chennai,Pune,NULL,NULL,05/05/2024,NULL
SHO7535,FEDEX,04/30/2024,In Transit,Hyderabad,Mumbai,-61.86,02/05/2024,NULL,NULL
SHO7536,BLUEDART,03/21/2025,In Transit,Chennai,Hyderabad,NULL,NULL,NULL,NULL
SHO7537,DHL,,Pending,Hyderabad,Delhi,11.01,03/23/2025,NULL,NULL
SHO7542,DHL,,Accepted,Delhi,Pune,380.92,NULL,NULL,NULL
SHO7543,FEDEX,,Accepted,Chennai,Delhi,28.74,NULL,NULL,NULL
SHO7544,BLUEDART,,In Transit,Mumbai,Hyderabad,69.02,NULL,NULL,NULL
SHO7545,BLUEDART,03/26/2026,In Transit,Chennai,Hyderabad,219.8,01/04/2026,NULL,NULL
,DHL,04/26/2026,Pending,Mumbai,Hyderabad,372.44,NULL,NULL,NULL
SHO7547,FEDEX,,Accepted,Pune,Chennai,230.77,NULL,NULL,NULL
SHO7548,FEDEX,03/17/2024,UNKNOWN,Hyderabad,Delhi,435.02,03/20/2024,NULL,NULL
SHO7549,BLUEDART,,Delivered,Mumbai,Hyderabad,91.04,NULL,03/14/2026,NULL
SHO7550,DHL,06/20/2025,Delivered,Pune,Bangalore,42.16,NULL,NULL,NULL
SHO7551,BLUEDART,07/24/2024,Delivered,Hyderabad,Delhi,112.37,NULL,NULL,NULL
SHO7555,FEDEX,05/01/2025,Delayed,Mumbai,Hyderabad,NULL,05/03/2025,NULL,NULL
SHO7559,DHL,,Accepted,Chennai,Delhi,210.78,09/17/2024,NULL,NULL
SHO7560,DHL,04/07/2024,Pending,Pune,Hyderabad,NULL,07/07/2024,NULL,NULL
SHO7561,DHL,07/21/2024,UNKNOWN,Bangalore,Delhi,-68.5,NULL,07/30/2024,NULL
SHO7562,DHL,,Accepted,Delhi,Mumbai,-34.94,02/22/2026,NULL,NULL
SHO7563,DHL,,Delayed,Hyderabad,Mumbai,381.52,02/17/2025,02/26/2025,NULL
SHO7565,DHL,,Accepted,Bangalore,Mumbai,492.43,03/29/2024,NULL,NULL
SHO7566,DHL,05/29/2025,Accepted,Delhi,Chennai,138.77,04/06/2025,NULL,NULL
SHO7568,DHL,06/04/2025,UNKNOWN,Bangalore,Mumbai,-9.13,NULL,NULL,NULL
,FEDEX,08/23/2024,In Transit,Pune,Chennai,5.21,08/29/2024,NULL,NULL
SHO7573,DHL,12/02/2025,Accepted,Delhi,Pune,-43.22,05/12/2025,NULL,NULL
SHO7574,BLUEDART,06/24/2025,Delayed,Hyderabad,Chennai,-23.52,06/26/2025,06/28/2025,NULL
SHO7575,BLUEDART,,Delivered,Chennai,Mumbai,164.43,NULL,04/08/2025,NULL
SHO7577,BLUEDART,09/04/2026,In Transit,Hyderabad,Bangalore,-65.19,NULL,NULL,NULL
SHO7578,FEDEX,,In Transit,Bangalore,Chennai,0.48,04/18/2024,NULL,NULL
SHO7582,FEDEX,11/05/2024,In Transit,Delhi,Pune,26.85,07/11/2024,NULL,NULL
SHO7584,FEDEX,12/13/2024,Pending,Pune,Hyderabad,NULL,12/20/2024,NULL,NULL
SHO7585,FEDEX,,Delivered,Pune,Mumbai,189.73,NULL,NULL,NULL
SHO7586,FEDEX,,In Transit,Bangalore,Delhi,423.64,NULL,NULL,NULL
SHO7590,DHL,04/18/2025,Delivered,Delhi,Mumbai,-20.09,NULL,NULL,NULL
,FEDEX,,In Transit,Mumbai,Pune,493.36,08/31/2025,NULL,NULL
SHO7592,DHL,,Delivered,Pune,Chennai,145.59,NULL,09/30/2025,NULL
,FEDEX,07/04/2025,Delivered,Mumbai,Pune,440.49,NULL,NULL,NULL
SHO7597,FEDEX,,In Transit,Mumbai,Bangalore,-25.71,08/21/2024,NULL,NULL
SHO7598,BLUEDART,,Pending,Mumbai,Hyderabad,162.83,04/23/2025,NULL,NULL
,DHL,06/11/2024,In Transit,Delhi,Chennai,392.53,11/09/2024,NULL,NULL
SHO7601,DHL,08/18/2024,Delivered,Pune,Delhi,-3.0,NULL,08/22/2024,NULL
SHO7603,BLUEDART,05/24/2024,Pending,Chennai,Mumbai,-45.3,05/31/2024,NULL,NULL
SHO7606,FEDEX,10/16/2024,UNKNOWN,Hyderabad,Chennai,493.33,10/19/2024,NULL,NULL
SHO7607,BLUEDART,10/27/2025,Delayed,Pune,Chennai,-16.2,01/11/2025,NULL,NULL
SHO7611,BLUEDART,,UNKNOWN,Mumbai,Pune,362.11,03/23/2024,NULL,NULL
SHO7612,FEDEX,,Accepted,Pune,Chennai,274.97,03/20/2024,NULL,NULL
SHO7614,BLUEDART,06/26/2026,Delivered,Pune,Mumbai,193.27,NULL,07/07/2026,NULL
SHO7615,FEDEX,,Pending,Delhi,Mumbai,495.02,NULL,NULL,NULL
SHO7616,FEDEX,11/30/2024,Delayed,Chennai,Bangalore,235.35,04/12/2024,12/06/2024,NULL
SHO7619,FEDEX,03/10/2025,Accepted,Hyderabad,Delhi,-32.71,NULL,NULL,NULL
,BLUEDART,07/15/2025,Delayed,Chennai,Delhi,58.18,07/18/2025,07/25/2025,NULL
SHO7621,BLUEDART,,Pending,Chennai,Pune,116.39,NULL,NULL,NULL
SHO7622,FEDEX,,In Transit,Delhi,Bangalore,-15.73,NULL,NULL,NULL
SHO7624,FEDEX,01/30/2026,Delayed,Mumbai,Pune,-67.94,NULL,NULL,NULL
SHO7627,DHL,05/30/2026,In Transit,Hyderabad,Delhi,205.28,01/06/2026,NULL,NULL
SHO7628,FEDEX,06/23/2026,Accepted,Hyderabad,Delhi,-43.78,06/30/2026,NULL,NULL
SHO7629,FEDEX,,Accepted,Hyderabad,Delhi,-46.63,NULL,NULL,NULL
SHO7630,FEDEX,10/05/2025,Pending,Hyderabad,Pune,301.26,05/17/2025,NULL,NULL
SHO7633,DHL,,Accepted,Chennai,Bangalore,410.98,01/25/2024,NULL,NULL
SHO7635,BLUEDART,,Pending,Hyderabad,Bangalore,219.24,06/21/2026,NULL,NULL
SHO7636,BLUEDART,,UNKNOWN,Pune,Mumbai,46.28,NULL,08/20/2025,NULL
SHO7638,BLUEDART,,Delayed,Pune,Hyderabad,-65.93,06/25/2024,NULL,NULL
SHO7640,FEDEX,06/20/2024,Delayed,Delhi,Hyderabad,307.01,06/27/2024,06/07/2024,NULL
,FEDEX,10/24/2025,In Transit,Mumbai,Delhi,NULL,10/29/2025,NULL,NULL
,BLUEDART,,Accepted,Delhi,Pune,369.04,NULL,NULL,NULL
SHO7645,BLUEDART,,Delivered,Chennai,Delhi,473.48,06/02/2025,06/02/2025,0
SHO7646,DHL,03/11/2025,Pending,Chennai,Delhi,NULL,03/18/2025,NULL,NULL
SHO7648,BLUEDART,,Delivered,Chennai,Pune,116.42,08/04/2024,08/07/2024,3
SHO7650,FEDEX,,In Transit,Delhi,Chennai,209.8,09/17/2025,NULL,NULL
,FEDEX,12/09/2024,In Transit,Hyderabad,Delhi,468.62,NULL,NULL,NULL
SHO7653,BLUEDART,,Delivered,Pune,Chennai,179.45,02/13/2026,02/17/2026,4
SHO7655,BLUEDART,,Delayed,Bangalore,Pune,344.88,09/30/2024,10/01/2024,NULL
SHO7656,DHL,05/03/2024,In Transit,Hyderabad,Bangalore,NULL,NULL,NULL,NULL
SHO7657,BLUEDART,,Pending,Hyderabad,Chennai,121.49,11/14/2024,NULL,NULL
SHO7660,BLUEDART,,Accepted,Delhi,Chennai,-32.95,NULL,NULL,NULL
,BLUEDART,12/14/2024,Delayed,Mumbai,Chennai,NULL,12/19/2024,NULL,NULL
SHO7662,BLUEDART,,Delayed,Hyderabad,Pune,0.42,NULL,02/04/2026,NULL
SHO7665,FEDEX,09/24/2024,Delayed,Delhi,Pune,240.83,09/30/2024,05/10/2024,NULL
SHO7666,FEDEX,,Delivered,Bangalore,Pune,95.53,01/29/2025,01/27/2025,0
SHO7670,FEDEX,,Delayed,Pune,Bangalore,-37.55,NULL,11/20/2024,NULL
SHO7673,BLUEDART,,Delivered,Bangalore,Chennai,471.59,NULL,10/06/2025,NULL
SHO7680,DHL,05/22/2024,Delayed,Hyderabad,Bangalore,-47.49,05/29/2024,05/06/2024,NULL
SHO7681,FEDEX,,UNKNOWN,Bangalore,Hyderabad,304.25,05/23/2025,NULL,NULL
SHO7682,BLUEDART,10/08/2025,Delivered,Pune,Chennai,279.22,NULL,10/14/2025,NULL
SHO7683,DHL,09/21/2024,Delayed,Delhi,Hyderabad,NULL,NULL,NULL,NULL
SHO7687,DHL,,Pending,Delhi,Hyderabad,458.43,08/11/2025,NULL,NULL
SHO7689,BLUEDART,,In Transit,Chennai,Hyderabad,NULL,05/08/2024,NULL,NULL
,BLUEDART,08/04/2025,In Transit,Hyderabad,Mumbai,-10.14,NULL,NULL,NULL
SHO7693,FEDEX,,Accepted,Chennai,Hyderabad,345.05,01/24/2024,NULL,NULL
SHO7694,DHL,07/19/2025,Pending,Pune,Delhi,-69.52,07/26/2025,NULL,NULL
SHO7695,BLUEDART,,Delayed,Mumbai,Hyderabad,490.95,11/28/2025,12/07/2025,NULL
SHO7697,DHL,,Accepted,Pune,Mumbai,NULL,NULL,02/25/2025,NULL
SHO7698,FEDEX,,In Transit,Bangalore,Hyderabad,457.06,03/27/2025,NULL,NULL
SHO7699,FEDEX,,Pending,Chennai,Bangalore,265.12,10/27/2024,NULL,NULL
SHO7700,FEDEX,,Pending,Bangalore,Delhi,-12.82,03/14/2026,NULL,NULL
SHO7701,BLUEDART,11/25/2024,Delivered,Chennai,Mumbai,352.97,NULL,11/29/2024,NULL
SHO7706,FEDEX,,In Transit,Mumbai,Chennai,417.84,NULL,NULL,NULL
SHO7708,FEDEX,10/15/2025,In Transit,Pune,Delhi,-56.12,10/19/2025,NULL,NULL
SHO7710,DHL,02/22/2024,Accepted,Pune,Bangalore,-16.0,02/29/2024,NULL,NULL
SHO7713,DHL,,In Transit,Delhi,Bangalore,26.04,NULL,NULL,NULL
SHO7714,DHL,08/02/2024,Delivered,Hyderabad,Pune,492.92,NULL,02/13/2024,NULL
SHO7715,BLUEDART,02/18/2024,Delivered,Mumbai,Delhi,-4.71,02/20/2024,NULL,NULL
SHO7717,BLUEDART,08/20/2025,Pending,Mumbai,Delhi,-28.26,08/25/2025,NULL,NULL
SHO7718,BLUEDART,01/09/2025,Pending,Hyderabad,Bangalore,-7.06,09/05/2025,NULL,NULL
SHO7721,DHL,,Pending,Pune,Mumbai,287.96,04/19/2024,NULL,NULL
SHO7722,BLUEDART,03/19/2025,In Transit,Hyderabad,Mumbai,-55.04,NULL,NULL,NULL
SHO7723,FEDEX,,Pending,Mumbai,Delhi,80.19,NULL,NULL,NULL
SHO7726,BLUEDART,07/28/2024,Delayed,Hyderabad,Mumbai,98.58,04/08/2024,08/13/2024,NULL
SHO7728,BLUEDART,05/03/2024,Pending,Pune,Hyderabad,-2.27,NULL,NULL,NULL
SHO7730,FEDEX,,Delayed,Mumbai,Chennai,196.69,04/30/2025,01/05/2025,NULL
SHO7733,FEDEX,,UNKNOWN,Bangalore,Chennai,71.66,04/20/2024,NULL,NULL
SHO7734,FEDEX,,In Transit,Bangalore,Pune,328.04,05/03/2024,NULL,NULL
,FEDEX,08/08/2025,Delivered,Bangalore,Pune,93.84,08/14/2025,08/19/2025,5
SHO7736,BLUEDART,07/02/2024,In Transit,Bangalore,Chennai,-48.18,07/07/2024,NULL,NULL
SHO7739,FEDEX,,Delivered,Hyderabad,Delhi,354.73,06/27/2026,06/27/2026,0
SHO7740,BLUEDART,03/09/2024,Delayed,Mumbai,Hyderabad,-15.57,03/12/2024,03/17/2024,NULL
SHO7741,BLUEDART,08/30/2025,In Transit,Delhi,Chennai,164.62,02/09/2025,NULL,NULL
SHO7742,BLUEDART,03/17/2025,In Transit,Chennai,Pune,NULL,NULL,NULL,NULL
SHO7744,BLUEDART,,In Transit,Delhi,Pune,7.03,05/30/2026,NULL,NULL
SHO7745,DHL,,In Transit,Bangalore,Mumbai,-29.68,05/05/2026,NULL,NULL
SHO7747,DHL,04/05/2024,UNKNOWN,Chennai,Pune,321.16,NULL,05/09/2024,NULL
SHO7748,BLUEDART,,In Transit,Chennai,Hyderabad,128.63,07/25/2025,NULL,NULL
SHO7750,DHL,,UNKNOWN,Bangalore,Mumbai,182.78,NULL,03/03/2024,NULL
SHO7752,BLUEDART,02/08/2025,UNKNOWN,Chennai,Delhi,-46.11,08/05/2025,NULL,NULL
SHO7753,FEDEX,10/18/2024,In Transit,Bangalore,Chennai,-72.21,NULL,NULL,NULL
SHO7754,FEDEX,01/04/2025,In Transit,Hyderabad,Pune,-47.28,11/01/2025,NULL,NULL
SHO7758,FEDEX,,In Transit,Pune,Delhi,-75.87,03/26/2025,NULL,NULL
SHO7762,DHL,,Pending,Hyderabad,Mumbai,160.67,03/15/2025,NULL,NULL
SHO7764,DHL,07/20/2024,Delivered,Pune,Delhi,122.64,NULL,NULL,NULL
,BLUEDART,02/01/2026,In Transit,Pune,Delhi,155.05,08/01/2026,NULL,NULL
,DHL,04/10/2024,Delayed,Delhi,Chennai,163.65,10/11/2024,10/18/2024,NULL
SHO7767,DHL,03/25/2024,Delayed,Hyderabad,Bangalore,-20.53,03/29/2024,04/04/2024,NULL
SHO7768,DHL,07/10/2024,UNKNOWN,Chennai,Mumbai,233.43,10/10/2024,10/12/2024,NULL
SHO7769,FEDEX,,In Transit,Pune,Chennai,223.48,07/07/2024,NULL,NULL
SHO7770,DHL,,UNKNOWN,Bangalore,Pune,389.31,NULL,NULL,NULL
SHO7774,BLUEDART,,Pending,Hyderabad,Delhi,423.31,NULL,NULL,NULL
SHO7775,FEDEX,02/23/2025,Delivered,Mumbai,Hyderabad,190.87,NULL,04/03/2025,NULL
SHO7776,FEDEX,07/03/2026,Delayed,Pune,Mumbai,162.25,03/10/2026,03/17/2026,NULL
SHO7777,BLUEDART,,UNKNOWN,Delhi,Pune,360.55,NULL,NULL,NULL
SHO7778,BLUEDART,,Pending,Delhi,Chennai,104.32,NULL,NULL,NULL
SHO7780,DHL,09/08/2025,Delayed,Chennai,Pune,450.22,NULL,08/20/2025,NULL
,FEDEX,03/06/2026,Accepted,Hyderabad,Pune,304.17,05/06/2026,NULL,NULL
SHO7786,DHL,01/08/2025,Delivered,Mumbai,Chennai,372.58,NULL,01/13/2025,NULL
SHO7790,DHL,,In Transit,Bangalore,Delhi,-22.28,06/20/2025,NULL,NULL
SHO7791,BLUEDART,08/17/2024,Delivered,Pune,Hyderabad,239.36,NULL,08/17/2024,NULL
,DHL,,UNKNOWN,Delhi,Chennai,233.45,10/10/2025,NULL,NULL
SHO7793,FEDEX,,Pending,Hyderabad,Pune,369.19,NULL,NULL,NULL
SHO7794,BLUEDART,07/11/2025,UNKNOWN,Delhi,Bangalore,-38.4,NULL,11/16/2025,NULL
SHO7797,FEDEX,,UNKNOWN,Mumbai,Hyderabad,280.27,NULL,NULL,NULL
SHO7798,DHL,,Delayed,Hyderabad,Bangalore,393.44,NULL,04/20/2024,NULL
SHO7801,BLUEDART,,Delayed,Hyderabad,Bangalore,146.17,03/17/2026,NULL,NULL
SHO7805,DHL,10/10/2025,Accepted,Bangalore,Chennai,-21.89,NULL,NULL,NULL
SHO7807,BLUEDART,04/03/2025,UNKNOWN,Chennai,Hyderabad,-41.6,04/08/2025,NULL,NULL
SHO7812,DHL,11/18/2025,Pending,Mumbai,Hyderabad,-41.5,11/25/2025,NULL,NULL
SHO7816,BLUEDART,,Pending,Bangalore,Mumbai,NULL,NULL,NULL,NULL
SHO7817,DHL,06/03/2026,Delivered,Delhi,Mumbai,184.87,11/03/2026,03/10/2026,0
SHO7820,FEDEX,,Delivered,Bangalore,Mumbai,484.45,NULL,NULL,NULL
SHO7821,BLUEDART,06/21/2024,In Transit,Hyderabad,Mumbai,-28.26,NULL,NULL,NULL
SHO7822,FEDEX,04/24/2026,In Transit,Chennai,Pune,NULL,NULL,NULL,NULL
