shipment_id,carrier,ship_date,status,origin,destination,freight_cost,Expected Delivery Date,Delivered_Date,delay_days
SHO7808,DHL,07/04/2024,In Transit,Bangalore,Pune,226.51,NULL,NULL,NULL
SHO7809,FEDEX,04/12/2025,Delivered,Chennai,Mumbai,361.92,12/09/2025,12/07/2025,0
SHO7810,DHL,05/06/2025,Accepted,Pune,Delhi,365.7,09/05/2025,NULL,NULL
SHO7811,BLUEDART,08/09/2025,In Transit,Mumbai,Delhi,209.52,11/08/2025,NULL,NULL
SHO7813,DHL,05/28/2025,Delayed,Pune,Chennai,300.63,NULL,06/09/2025,NULL
SHO7814,BLUEDART,03/27/2025,Accepted,Bangalore,Hyderabad,283.9,NULL,NULL,NULL
SHO7815,FEDEX,08/22/2024,Accepted,Mumbai,Delhi,388.8,08/26/2024,NULL,NULL
SHO7818,BLUEDART,02/25/2024,Delayed,Delhi,Chennai,153.44,03/02/2024,06/03/2024,NULL
SHO7819,FEDEX,02/17/2026,In Transit,Delhi,Bangalore,494.78,NULL,NULL,NULL
SHO7826,DHL,02/21/2024,Accepted,Mumbai,Hyderabad,59.12,02/25/2024,NULL,NULL
SHO7827,DHL,06/10/2024,Accepted,Bangalore,Pune,199.0,06/15/2024,NULL,NULL
SHO7830,FEDEX,06/06/2024,Delayed,Pune,Chennai,53.52,10/06/2024,06/20/2024,NULL
SHO7831,DHL,01/21/2024,Delayed,Bangalore,Chennai,387.63,NULL,02/01/2024,NULL
SHO7833,BLUEDART,01/21/2025,Delayed,Mumbai,Delhi,370.55,01/25/2025,02/01/2025,NULL
SHO7837,DHL,11/15/2025,Pending,Delhi,Chennai,183.51,NULL,NULL,NULL
SHO7840,FEDEX,03/21/2025,Delayed,Bangalore,Delhi,14.11,03/23/2025,03/31/2025,NULL
SHO7844,FEDEX,11/24/2024,In Transit,Pune,Mumbai,162.13,NULL,NULL,NULL
SHO7846,FEDEX,05/05/2024,In Transit,Chennai,Hyderabad,109.21,NULL,NULL,NULL
SHO7847,DHL,05/27/2025,In Transit,Delhi,Hyderabad,246.69,06/01/2025,NULL,NULL
SHO7853,FEDEX,04/21/2025,Delivered,Delhi,Bangalore,10.91,04/25/2025,04/28/2025,3
SHO7855,BLUEDART,07/13/2025,In Transit,Chennai,Delhi,316.68,07/15/2025,NULL,NULL
SHO7859,BLUEDART,10/09/2025,Delayed,Chennai,Hyderabad,88.59,10/15/2025,10/19/2025,NULL
SHO7860,FEDEX,01/08/2025,Delayed,Bangalore,Pune,219.48,04/08/2025,08/13/2025,NULL
SHO7864,DHL,02/06/2026,Pending,Bangalore,Delhi,241.16,02/10/2026,NULL,NULL
SHO7866,BLUEDART,02/19/2026,Delayed,Pune,Bangalore,156.46,02/25/2026,NULL,NULL
SHO7868,DHL,09/24/2025,Delayed,Chennai,Delhi,483.99,NULL,10/10/2025,NULL
SHO7869,FEDEX,03/23/2024,Delivered,Mumbai,Bangalore,66.49,03/27/2024,04/01/2024,5
SHO7870,BLUEDART,12/06/2024,Pending,Bangalore,Mumbai,258.58,NULL,NULL,NULL
SHO7872,BLUEDART,04/19/2025,Pending,Pune,Mumbai,420.05,04/25/2025,NULL,NULL
SHO7874,DHL,11/01/2024,Pending,Mumbai,Chennai,122.28,11/08/2024,NULL,NULL
SHO7877,FEDEX,10/17/2024,Pending,Delhi,Pune,241.03,10/24/2024,NULL,NULL
SHO7879,FEDEX,10/08/2024,Pending,Delhi,Bangalore,387.3,NULL,NULL,NULL
SHO7881,FEDEX,11/18/2025,Delayed,Delhi,Mumbai,165.66,11/21/2025,11/22/2025,NULL
SHO7885,BLUEDART,01/02/2026,In Transit,Chennai,Pune,19.04,01/09/2026,NULL,NULL
SHO7887,DHL,02/24/2024,Pending,Delhi,Chennai,178.07,02/26/2024,NULL,NULL
SHO7890,DHL,04/11/2026,Pending,Chennai,Hyderabad,471.57,04/16/2026,NULL,NULL
SHO7895,DHL,01/31/2024,Delivered,Chennai,Mumbai,232.52,03/02/2024,02/01/2024,0
SHO7898,DHL,10/19/2024,Accepted,Chennai,Bangalore,362.02,10/23/2024,NULL,NULL
SHO7899,DHL,09/22/2025,Pending,Delhi,Chennai,420.28,09/29/2025,NULL,NULL
SHO7901,BLUEDART,04/07/2026,Delayed,Mumbai,Bangalore,186.23,04/13/2026,NULL,NULL
SHO7903,FEDEX,02/09/2024,Delayed,Mumbai,Hyderabad,344.51,07/09/2024,09/13/2024,NULL
SHO7904,BLUEDART,03/08/2025,Delayed,Pune,Chennai,373.09,10/08/2025,08/15/2025,NULL
SHO7905,BLUEDART,04/14/2025,Pending,Mumbai,Hyderabad,92.53,04/18/2025,NULL,NULL
SHO7906,DHL,05/20/2026,Delayed,Delhi,Bangalore,349.15,NULL,05/28/2026,NULL
SHO7909,FEDEX,05/06/2026,Delayed,Delhi,Pune,470.93,06/07/2026,09/06/2026,NULL
SHO7910,DHL,05/25/2026,Delayed,Bangalore,Pune,87.01,NULL,06/04/2026,NULL
SHO7916,BLUEDART,12/24/2024,Delayed,Chennai,Bangalore,441.37,12/28/2024,NULL,NULL
SHO7919,FEDEX,12/12/2024,In Transit,Bangalore,Hyderabad,48.49,12/17/2024,NULL,NULL
SHO7920,DHL,05/27/2026,Delayed,Mumbai,Bangalore,381.21,06/01/2026,NULL,NULL
SHO7921,FEDEX,01/12/2025,Pending,Delhi,Pune,297.17,12/07/2025,NULL,NULL
SHO7928,FEDEX,05/20/2024,Delayed,Chennai,Delhi,100.66,NULL,NULL,NULL
SHO7929,DHL,10/20/2025,In Transit,Bangalore,Mumbai,9.58,10/23/2025,NULL,NULL
SHO7930,BLUEDART,08/09/2025,Delayed,Pune,Mumbai,182.66,NULL,08/24/2025,NULL
SHO7931,FEDEX,02/06/2025,Delayed,Chennai,Pune,392.61,09/02/2025,02/10/2025,NULL
SHO7932,BLUEDART,10/19/2025,In Transit,Pune,Hyderabad,371.19,10/22/2025,NULL,NULL
SHO7934,FEDEX,04/26/2024,In Transit,Bangalore,Delhi,369.28,04/29/2024,NULL,NULL
SHO7936,DHL,01/04/2024,Pending,Delhi,Mumbai,482.44,NULL,NULL,NULL
SHO7939,FEDEX,04/11/2024,Pending,Pune,Chennai,467.12,10/11/2024,NULL,NULL
SHO7942,FEDEX,11/22/2025,Accepted,Pune,Chennai,411.45,NULL,NULL,NULL
SHO7943,DHL,12/07/2024,Accepted,Pune,Hyderabad,488.99,12/13/2024,NULL,NULL
SHO7945,FEDEX,02/19/2025,Delivered,Bangalore,Chennai,61.37,02/23/2025,02/22/2025,0
SHO7946,DHL,04/20/2026,In Transit,Pune,Bangalore,210.9,04/23/2026,NULL,NULL
SHO7950,DHL,12/30/2025,Delayed,Delhi,Pune,96.5,01/04/2026,01/13/2026,NULL
SHO7952,DHL,06/28/2024,In Transit,Mumbai,Chennai,171.29,07/01/2024,NULL,NULL
SHO7953,BLUEDART,01/02/2025,In Transit,Mumbai,Chennai,258.21,07/02/2025,NULL,NULL
SHO7958,BLUEDART,12/06/2025,Accepted,Chennai,Hyderabad,339.57,NULL,NULL,NULL
SHO7961,FEDEX,08/19/2024,Accepted,Mumbai,Pune,34.74,08/26/2024,NULL,NULL
SHO7962,BLUEDART,07/04/2026,In Transit,Mumbai,Pune,300.51,NULL,NULL,NULL
SHO7966,FEDEX,07/07/2024,In Transit,Hyderabad,Pune,143.58,07/09/2024,NULL,NULL
SHO7969,BLUEDART,11/10/2025,Pending,Hyderabad,Bangalore,38.34,NULL,NULL,NULL
SHO7972,FEDEX,12/17/2025,Pending,Pune,Chennai,43.24,12/24/2025,NULL,NULL
SHO7974,BLUEDART,03/12/2024,In Transit,Chennai,Mumbai,268.28,08/12/2024,NULL,NULL
SHO7978,FEDEX,04/20/2026,Pending,Chennai,Delhi,483.7,04/24/2026,NULL,NULL
SHO7981,FEDEX,05/22/2026,In Transit,Chennai,Hyderabad,350.76,05/24/2026,NULL,NULL
SHO7986,DHL,02/21/2024,Delayed,Mumbai,Bangalore,71.67,02/28/2024,03/05/2024,NULL
SHO7991,BLUEDART,03/22/2026,Pending,Delhi,Chennai,133.57,NULL,NULL,NULL
SHO7996,FEDEX,01/06/2026,Delivered,Delhi,Hyderabad,425.75,01/13/2026,01/18/2026,5
SHO7999,BLUEDART,04/23/2025,Delayed,Chennai,Bangalore,279.46,NULL,05/05/2025,NULL
SHO8000,BLUEDART,12/05/2024,Delayed,Bangalore,Pune,208.88,12/12/2024,12/22/2024,NULL
SHO8001,BLUEDART,01/14/2024,Delayed,Hyderabad,Delhi,481.66,01/19/2024,NULL,NULL
SHO8004,BLUEDART,05/14/2025,Delayed,Bangalore,Chennai,47.02,05/18/2025,05/20/2025,NULL
SHO8007,FEDEX,01/17/2026,Accepted,Hyderabad,Bangalore,392.94,NULL,01/20/2026,NULL
SHO8010,FEDEX,07/16/2025,Delayed,Delhi,Hyderabad,185.96,07/20/2025,NULL,NULL
SHO8011,BLUEDART,07/06/2025,Delivered,Chennai,Hyderabad,387.2,10/07/2025,07/09/2025,0
SHO8013,DHL,05/26/2024,Accepted,Chennai,Bangalore,261.71,05/29/2024,NULL,NULL
SHO8016,DHL,05/05/2024,In Transit,Hyderabad,Mumbai,241.08,07/05/2024,NULL,NULL
SHO8017,DHL,02/18/2026,Pending,Hyderabad,Pune,321.77,02/24/2026,NULL,NULL
SHO8020,BLUEDART,03/10/2025,Delayed,Mumbai,Pune,226.21,03/15/2025,03/22/2025,NULL
SHO8021,BLUEDART,12/09/2025,Delayed,Pune,Bangalore,110.63,12/13/2025,NULL,NULL
SHO8024,FEDEX,07/31/2025,In Transit,Hyderabad,Delhi,170.86,08/06/2025,NULL,NULL
SHO8026,BLUEDART,11/05/2024,Pending,Mumbai,Chennai,251.17,11/11/2024,NULL,NULL
SHO8027,BLUEDART,01/17/2026,In Transit,Bangalore,Mumbai,402.59,NULL,NULL,NULL
SHO8028,FEDEX,05/31/2024,Pending,Mumbai,Hyderabad,31.42,06/04/2024,NULL,NULL
SHO8029,BLUEDART,12/23/2024,Pending,Bangalore,Chennai,394.56,12/27/2024,NULL,NULL
SHO8030,DHL,03/08/2024,Pending,Delhi,Bangalore,395.28,10/03/2024,NULL,NULL
SHO8031,BLUEDART,02/16/2024,Delivered,Pune,Bangalore,329.33,02/18/2024,02/19/2024,1
SHO8032,BLUEDART,03/08/2024,Pending,Hyderabad,Bangalore,310.21,NULL,NULL,NULL
SHO8033,DHL,10/09/2024,In Transit,Hyderabad,Pune,97.45,NULL,NULL,NULL
SHO8037,DHL,06/02/2026,In Transit,Pune,Chennai,360.29,NULL,NULL,NULL
SHO8039,FEDEX,08/23/2024,Pending,Mumbai,Hyderabad,77.1,NULL,NULL,NULL
SHO8040,FEDEX,10/29/2025,Pending,Bangalore,Chennai,475.1,NULL,NULL,NULL
SHO8042,FEDEX,07/25/2025,In Transit,Hyderabad,Pune,117.9,07/30/2025,NULL,NULL
SHO8045,DHL,10/24/2025,Pending,Delhi,Pune,181.84,10/28/2025,NULL,NULL
SHO8046,FEDEX,03/24/2024,In Transit,Hyderabad,Delhi,209.92,NULL,NULL,NULL
SHO8047,DHL,05/15/2025,In Transit,Hyderabad,Delhi,256.38,05/18/2025,NULL,NULL
SHO8049,DHL,02/18/2024,Pending,Pune,Bangalore,84.64,02/22/2024,NULL,NULL
SHO8054,FEDEX,06/27/2025,In Transit,Bangalore,Hyderabad,90.34,NULL,NULL,NULL
SHO8060,BLUEDART,11/22/2024,In Transit,Pune,Hyderabad,478.71,NULL,NULL,NULL
SHO8061,BLUEDART,06/21/2025,Pending,Delhi,Hyderabad,429.1,06/23/2025,NULL,NULL
SHO8064,DHL,07/02/2025,Delayed,Delhi,Bangalore,206.96,NULL,NULL,NULL
SHO8066,DHL,12/18/2024,In Transit,Delhi,Chennai,139.25,12/23/2024,NULL,NULL
SHO8068,BLUEDART,01/26/2025,In Transit,Delhi,Chennai,245.67,01/28/2025,NULL,NULL
SHO8070,BLUEDART,10/13/2024,Pending,Hyderabad,Delhi,97.82,10/16/2024,NULL,NULL
SHO8072,BLUEDART,04/17/2024,Pending,Hyderabad,Pune,26.52,04/20/2024,NULL,NULL
SHO8073,FEDEX,07/26/2024,Delivered,Chennai,Pune,271.95,07/31/2024,08/03/2024,3
SHO8077,BLUEDART,09/21/2024,Delayed,Mumbai,Bangalore,356.21,NULL,09/28/2024,NULL
SHO8082,FEDEX,08/04/2025,In Transit,Mumbai,Bangalore,102.52,08/09/2025,NULL,NULL
SHO8086,BLUEDART,08/19/2024,Pending,Delhi,Pune,112.67,08/23/2024,NULL,NULL
SHO8087,DHL,02/18/2024,Delivered,Delhi,Bangalore,34.48,02/23/2024,02/25/2024,2
SHO8098,BLUEDART,01/02/2026,Accepted,Mumbai,Delhi,435.95,NULL,NULL,NULL
SHO8104,BLUEDART,09/05/2024,Delivered,Hyderabad,Chennai,469.75,10/09/2024,09/09/2024,0
SHO8105,BLUEDART,02/15/2024,Accepted,Chennai,Bangalore,312.02,NULL,NULL,NULL
SHO8107,FEDEX,10/04/2025,Accepted,Bangalore,Delhi,431.65,10/06/2025,NULL,NULL
SHO8109,BLUEDART,06/09/2025,Delivered,Bangalore,Pune,121.32,06/14/2025,06/16/2025,2
SHO8112,BLUEDART,04/23/2026,In Transit,Chennai,Hyderabad,17.6,04/29/2026,NULL,NULL
SHO8113,BLUEDART,06/27/2026,Delivered,Mumbai,Pune,178.2,07/02/2026,07/06/2026,4
SHO8115,BLUEDART,07/01/2024,Delivered,Mumbai,Pune,154.39,07/04/2024,07/05/2024,1
SHO8116,BLUEDART,07/12/2024,Pending,Chennai,Bangalore,402.49,12/10/2024,NULL,NULL
SHO8118,DHL,03/04/2025,Accepted,Chennai,Mumbai,270.03,11/03/2025,NULL,NULL
SHO8119,DHL,05/06/2025,In Transit,Mumbai,Bangalore,484.85,NULL,NULL,NULL
SHO8120,DHL,04/22/2024,Pending,Chennai,Bangalore,53.79,04/28/2024,NULL,NULL
SHO8122,FEDEX,10/03/2025,Accepted,Bangalore,Chennai,143.81,10/08/2025,10/14/2025,NULL
SHO8123,FEDEX,04/11/2024,Accepted,Mumbai,Hyderabad,355.83,11/11/2024,NULL,NULL
SHO8125,FEDEX,09/20/2025,In Transit,Delhi,Pune,23.74,09/22/2025,NULL,NULL
SHO8129,FEDEX,10/22/2025,Pending,Chennai,Delhi,232.4,10/27/2025,NULL,NULL
SHO8130,DHL,05/05/2026,In Transit,Delhi,Bangalore,52.49,09/05/2026,NULL,NULL
SHO8133,DHL,02/20/2026,Delivered,Hyderabad,Delhi,345.36,02/22/2026,02/24/2026,2
SHO8134,FEDEX,01/02/2026,Delayed,Bangalore,Hyderabad,373.71,01/05/2026,01/14/2026,NULL
SHO8139,DHL,03/16/2026,Delayed,Pune,Mumbai,227.56,03/19/2026,03/21/2026,NULL
SHO8141,DHL,09/24/2025,Accepted,Hyderabad,Pune,243.7,09/26/2025,NULL,NULL
SHO8145,BLUEDART,05/11/2025,In Transit,Chennai,Hyderabad,281.9,05/16/2025,NULL,NULL
SHO8148,DHL,04/19/2025,Delayed,Hyderabad,Mumbai,102.57,04/23/2025,NULL,NULL
SHO8150,BLUEDART,04/13/2026,Accepted,Mumbai,Bangalore,333.44,04/17/2026,NULL,NULL
SHO8153,FEDEX,06/09/2024,Delivered,Chennai,Delhi,75.33,09/09/2024,09/11/2024,2
SHO8155,FEDEX,08/03/2024,Pending,Mumbai,Delhi,33.45,NULL,NULL,NULL
SHO8156,BLUEDART,10/07/2025,In Transit,Pune,Hyderabad,402.87,NULL,NULL,NULL
SHO8157,DHL,06/20/2025,In Transit,Mumbai,Pune,139.42,06/26/2025,NULL,NULL
SHO8160,DHL,02/16/2025,Pending,Delhi,Bangalore,32.75,02/20/2025,NULL,NULL
SHO8162,DHL,08/08/2024,Delayed,Bangalore,Hyderabad,175.3,08/13/2024,08/15/2024,NULL
SHO8163,FEDEX,10/15/2025,In Transit,Hyderabad,Delhi,495.83,NULL,NULL,NULL
SHO8168,DHL,06/22/2025,Accepted,Bangalore,Hyderabad,278.46,NULL,NULL,NULL
SHO8172,DHL,11/06/2025,In Transit,Hyderabad,Pune,331.18,NULL,NULL,NULL
SHO8174,BLUEDART,01/28/2025,Accepted,Bangalore,Pune,66.55,04/02/2025,02/09/2025,NULL
SHO8176,DHL,07/06/2024,Pending,Pune,Hyderabad,100.73,NULL,NULL,NULL
SHO8178,DHL,10/20/2025,In Transit,Delhi,Hyderabad,143.19,10/22/2025,NULL,NULL
SHO8179,DHL,11/01/2024,In Transit,Hyderabad,Bangalore,116.19,11/03/2024,NULL,NULL
SHO8182,BLUEDART,01/18/2025,Delivered,Delhi,Chennai,306.24,01/24/2025,01/26/2025,2
SHO8187,BLUEDART,05/19/2025,Delayed,Chennai,Mumbai,51.55,05/22/2025,05/30/2025,NULL
SHO8188,FEDEX,12/28/2024,Pending,Pune,Delhi,448.11,12/30/2024,NULL,NULL
SHO8191,BLUEDART,09/20/2025,In Transit,Bangalore,Delhi,70.28,09/24/2025,NULL,NULL
SHO8193,BLUEDART,01/17/2024,Delayed,Hyderabad,Delhi,354.06,NULL,01/29/2024,NULL
SHO8200,BLUEDART,08/15/2024,Delayed,Pune,Chennai,95.68,NULL,08/24/2024,NULL
SHO8204,DHL,03/07/2025,Pending,Delhi,Bangalore,473.27,03/10/2025,NULL,NULL
SHO8206,DHL,06/23/2024,Delivered,Pune,Hyderabad,195.7,06/28/2024,06/26/2024,0
SHO8207,BLUEDART,08/21/2024,In Transit,Pune,Hyderabad,395.7,NULL,NULL,NULL
SHO8209,BLUEDART,04/19/2026,Delivered,Chennai,Hyderabad,149.5,04/24/2026,04/27/2026,3
SHO8211,FEDEX,05/16/2024,In Transit,Bangalore,Pune,188.06,NULL,NULL,NULL
SHO8213,FEDEX,08/07/2025,Delayed,Mumbai,Pune,92.08,08/11/2025,08/12/2025,NULL
SHO8214,FEDEX,08/03/2024,In Transit,Delhi,Mumbai,494.78,09/08/2024,NULL,NULL
SHO8216,BLUEDART,10/31/2025,Delayed,Chennai,Hyderabad,396.94,11/07/2025,11/11/2025,NULL
SHO8217,DHL,02/04/2024,Delayed,Mumbai,Hyderabad,128.55,02/09/2024,NULL,NULL
SHO8218,DHL,09/03/2024,In Transit,Bangalore,Mumbai,345.11,11/03/2024,NULL,NULL
SHO8221,BLUEDART,12/26/2024,In Transit,Chennai,Bangalore,144.1,12/30/2024,NULL,NULL
SHO8227,FEDEX,05/16/2026,Delayed,Hyderabad,Mumbai,370.22,NULL,05/27/2026,NULL
SHO8229,FEDEX,12/12/2024,Pending,Delhi,Pune,290.79,NULL,NULL,NULL
SHO8230,FEDEX,05/14/2024,Delivered,Delhi,Hyderabad,54.0,05/19/2024,05/21/2024,2
SHO8231,FEDEX,02/14/2025,Accepted,Chennai,Pune,167.6,NULL,NULL,NULL
SHO8234,FEDEX,01/28/2025,In Transit,Chennai,Delhi,50.19,02/04/2025,NULL,NULL
SHO8236,DHL,09/13/2024,Accepted,Bangalore,Hyderabad,421.85,09/15/2024,09/17/2024,NULL
SHO8237,BLUEDART,03/27/2025,Pending,Mumbai,Chennai,189.54,03/31/2025,NULL,NULL
SHO8238,BLUEDART,09/25/2025,Pending,Pune,Hyderabad,11.75,09/28/2025,NULL,NULL
SHO8239,BLUEDART,05/08/2025,In Transit,Mumbai,Delhi,272.44,NULL,NULL,NULL
SHO8244,FEDEX,06/20/2024,Delayed,Bangalore,Delhi,447.22,NULL,06/24/2024,NULL
SHO8245,DHL,01/13/2026,Delayed,Delhi,Mumbai,118.53,01/20/2026,NULL,NULL
SHO8247,BLUEDART,05/28/2025,In Transit,Bangalore,Chennai,54.39,06/01/2025,NULL,NULL
SHO8249,DHL,12/20/2024,Delivered,Bangalore,Pune,77.87,12/22/2024,12/27/2024,5
SHO8252,FEDEX,11/16/2024,Accepted,Hyderabad,Mumbai,19.78,11/20/2024,NULL,NULL
SHO8255,DHL,03/05/2024,In Transit,Hyderabad,Delhi,11.55,03/08/2024,NULL,NULL
SHO8257,DHL,07/26/2025,In Transit,Hyderabad,Delhi,75.73,07/30/2025,NULL,NULL
SHO8258,BLUEDART,04/05/2024,Pending,Hyderabad,Pune,434.5,05/08/2024,NULL,NULL
SHO8263,DHL,08/21/2024,Delivered,Chennai,Bangalore,318.38,08/27/2024,08/31/2024,4
SHO8264,BLUEDART,10/08/2024,Pending,Hyderabad,Mumbai,382.01,10/15/2024,NULL,NULL
SHO8268,FEDEX,07/11/2025,In Transit,Mumbai,Bangalore,242.82,07/14/2025,NULL,NULL
SHO8269,DHL,03/22/2024,In Transit,Bangalore,Pune,283.35,03/25/2024,NULL,NULL
SHO8272,DHL,05/24/2026,In Transit,Mumbai,Delhi,279.69,05/31/2026,NULL,NULL
SHO8274,DHL,02/04/2026,In Transit,Mumbai,Bangalore,324.47,04/05/2026,NULL,NULL
SHO8276,FEDEX,08/27/2025,In Transit,Chennai,Delhi,153.63,09/03/2025,NULL,NULL
SHO8280,DHL,02/02/2025,Delivered,Hyderabad,Mumbai,195.42,05/02/2025,02/07/2025,0
SHO8284,BLUEDART,02/14/2026,In Transit,Hyderabad,Pune,489.39,02/19/2026,NULL,NULL
SHO8285,BLUEDART,10/31/2024,Accepted,Chennai,Pune,379.33,NULL,NULL,NULL
SHO8287,FEDEX,10/26/2025,In Transit,Bangalore,Delhi,36.53,10/31/2025,NULL,NULL
SHO8288,DHL,10/26/2025,Delayed,Mumbai,Delhi,468.22,10/31/2025,NULL,NULL
SHO8289,DHL,01/14/2026,In Transit,Pune,Delhi,203.56,NULL,NULL,NULL
SHO8294,DHL,04/17/2025,Pending,Delhi,Mumbai,81.27,NULL,NULL,NULL
SHO8295,BLUEDART,03/15/2024,Pending,Mumbai,Chennai,403.43,NULL,NULL,NULL
SHO8296,FEDEX,09/20/2024,In Transit,Mumbai,Hyderabad,38.07,NULL,NULL,NULL
SHO8298,BLUEDART,03/31/2026,Accepted,Chennai,Bangalore,206.33,04/03/2026,NULL,NULL
SHO8299,DHL,05/01/2026,Pending,Bangalore,Chennai,67.62,05/06/2026,NULL,NULL
SHO8300,BLUEDART,06/12/2024,Pending,Chennai,Hyderabad,235.87,10/12/2024,NULL,NULL
SHO8302,FEDEX,09/06/2025,Pending,Bangalore,Hyderabad,271.02,12/09/2025,NULL,NULL
SHO8303,DHL,05/13/2025,In Transit,Mumbai,Bangalore,51.28,05/15/2025,NULL,NULL
SHO8305,FEDEX,10/21/2025,In Transit,Hyderabad,Mumbai,469.26,10/23/2025,NULL,NULL
SHO8307,FEDEX,04/18/2026,Delivered,Hyderabad,Mumbai,402.79,04/25/2026,04/25/2026,0
SHO8312,FEDEX,12/31/2024,In Transit,Delhi,Mumbai,38.64,01/03/2025,NULL,NULL
SHO8315,DHL,02/14/2026,Delayed,Bangalore,Pune,389.1,02/19/2026,02/21/2026,NULL
SHO8316,BLUEDART,06/20/2026,Accepted,Pune,Hyderabad,382.64,NULL,NULL,NULL
SHO8325,BLUEDART,02/22/2025,Accepted,Chennai,Hyderabad,482.2,02/25/2025,02/25/2025,NULL
SHO8327,BLUEDART,09/13/2025,Delayed,Pune,Mumbai,349.76,09/17/2025,NULL,NULL
SHO8329,FEDEX,09/06/2024,Delivered,Chennai,Pune,371.02,09/10/2024,12/09/2024,90
SHO8332,BLUEDART,01/19/2025,In Transit,Bangalore,Delhi,171.39,01/24/2025,NULL,NULL
SHO8333,BLUEDART,08/06/2024,Delayed,Mumbai,Bangalore,492.01,NULL,08/22/2024,NULL
SHO8337,DHL,02/20/2026,Pending,Delhi,Hyderabad,48.28,02/23/2026,NULL,NULL
SHO8338,BLUEDART,12/18/2025,Accepted,Chennai,Pune,297.74,NULL,NULL,NULL
SHO8339,BLUEDART,01/26/2024,Accepted,Delhi,Pune,269.46,NULL,NULL,NULL
SHO8340,FEDEX,02/13/2026,Pending,Mumbai,Bangalore,494.05,02/15/2026,NULL,NULL
SHO8351,BLUEDART,07/06/2025,Pending,Hyderabad,Chennai,17.25,NULL,NULL,NULL
SHO8352,DHL,01/21/2026,Pending,Mumbai,Pune,249.35,01/23/2026,NULL,NULL
SHO8354,DHL,05/05/2026,In Transit,Chennai,Mumbai,28.44,11/05/2026,NULL,NULL
SHO8357,BLUEDART,09/13/2025,Delayed,Pune,Mumbai,381.03,NULL,09/22/2025,NULL
SHO8362,BLUEDART,06/13/2024,Delayed,Bangalore,Hyderabad,24.7,06/18/2024,06/27/2024,NULL
SHO8363,FEDEX,07/10/2025,Accepted,Bangalore,Chennai,298.08,10/14/2025,NULL,NULL
SHO8365,FEDEX,01/16/2025,Delayed,Pune,Chennai,175.9,01/23/2025,01/30/2025,NULL
SHO8369,DHL,05/09/2024,In Transit,Hyderabad,Mumbai,83.43,NULL,NULL,NULL
SHO8370,BLUEDART,10/12/2024,Pending,Bangalore,Mumbai,157.1,10/18/2024,NULL,NULL
SHO8371,DHL,03/18/2025,Pending,Hyderabad,Mumbai,138.79,03/22/2025,NULL,NULL
SHO8374,DHL,04/11/2025,Delayed,Delhi,Bangalore,346.93,NULL,11/11/2025,NULL
SHO8377,DHL,10/13/2025,Delayed,Hyderabad,Bangalore,111.39,10/17/2025,10/24/2025,NULL
SHO8379,FEDEX,09/16/2025,Pending,Hyderabad,Chennai,106.56,NULL,NULL,NULL
SHO8380,BLUEDART,06/24/2026,Delayed,Pune,Bangalore,233.7,06/29/2026,07/02/2026,NULL
SHO8383,BLUEDART,04/26/2026,Delivered,Hyderabad,Pune,260.72,04/28/2026,04/28/2026,0
SHO8384,FEDEX,08/12/2024,Pending,Pune,Delhi,302.51,NULL,NULL,NULL
SHO8385,FEDEX,12/20/2024,In Transit,Bangalore,Pune,388.06,12/27/2024,NULL,NULL
SHO8386,FEDEX,05/28/2026,Delayed,Bangalore,Hyderabad,255.34,06/01/2026,09/06/2026,NULL
SHO8388,DHL,06/20/2024,Pending,Chennai,Delhi,195.65,06/24/2024,NULL,NULL
SHO8389,FEDEX,11/16/2024,In Transit,Delhi,Mumbai,104.8,11/18/2024,NULL,NULL
SHO8391,BLUEDART,10/26/2025,Accepted,Mumbai,Delhi,20.67,10/30/2025,11/09/2025,NULL
SHO8392,BLUEDART,12/01/2025,Pending,Bangalore,Delhi,99.83,12/07/2025,NULL,NULL
SHO8393,DHL,10/14/2025,In Transit,Chennai,Hyderabad,126.94,10/18/2025,NULL,NULL
SHO8394,DHL,08/13/2024,Pending,Mumbai,Hyderabad,316.68,08/20/2024,NULL,NULL
SHO8396,FEDEX,05/31/2025,Pending,Delhi,Bangalore,155.05,06/03/2025,NULL,NULL
SHO8398,DHL,02/14/2025,Pending,Pune,Mumbai,298.07,02/20/2025,NULL,NULL
SHO8400,FEDEX,10/14/2025,Delayed,Mumbai,Hyderabad,390.96,10/19/2025,10/21/2025,NULL
SHO8401,FEDEX,07/07/2025,Pending,Bangalore,Mumbai,295.03,NULL,NULL,NULL
SHO8403,DHL,08/01/2024,Pending,Bangalore,Chennai,83.09,08/05/2024,NULL,NULL
SHO8405,BLUEDART,02/04/2025,In Transit,Pune,Hyderabad,190.76,08/04/2025,NULL,NULL
SHO8406,BLUEDART,03/05/2026,Accepted,Chennai,Bangalore,243.3,05/09/2026,NULL,NULL
SHO8407,DHL,01/11/2024,In Transit,Chennai,Bangalore,263.98,01/17/2024,NULL,NULL
SHO8409,DHL,11/08/2025,Delayed,Pune,Mumbai,459.66,11/10/2025,11/18/2025,NULL
SHO8411,DHL,03/10/2024,Accepted,Pune,Mumbai,228.33,03/12/2024,NULL,NULL
SHO8412,FEDEX,02/08/2025,Pending,Mumbai,Bangalore,18.78,08/08/2025,NULL,NULL
SHO8414,BLUEDART,04/16/2024,In Transit,Mumbai,Hyderabad,174.35,NULL,NULL,NULL
